name,address,number,lat,long
우이교 앞 사거리 교각 시작부,서울특별시 도봉구 우이천로 413,-,37.6492052,127.0230667
창동태영 111동,서울특별시 도봉구 우이천로20길,-,37.6411219,127.0344599
동방공업사 건너편,서울특별시 도봉구 우이천로 218,-,37.6386112,127.0346693
금용아파트 앞,서울특별시 도봉구 우이천로 196-11,-,37.6377532,127.0357466
한일병원 정문 앞,서울특별시 도봉구 우이천로 308,-,37.6458568,127.0285789
친환경나눔텃밭 효문중학교 앞,서울특별시 도봉구 우이천로 432,-,37.6520737,127.0183236
덕성여대 후문 건너편,서울특별시 도봉구 우이천로 446-3,-,37.6531359,127.0171117
약초원 동아슈퍼 정류장,서울특별시 도봉구 우이천로 463,-,37.6545311,127.0158637
파리바게트 앞,서울특별시 도봉구 삼양로 582,-,37.6550069,127.0132882
솔밭공원역 앞,서울특별시 도봉구 삼양로 592,-,37.655745,127.0135176
베이직 병원 앞,서울특별시 도봉구 삼양로 610,-,37.6574006,127.0138958
연세빌딩 앞,서울특별시 도봉구 덕릉로 218-1,-,37.6373693,127.0373922
지명약국 앞,서울특별시 도봉구 덕릉로 236,-,37.63871100000001,127.0384977
창동골목시장 입구 앞,서울특별시 도봉구 덕릉로 238,-,37.6389175,127.0386367
신창시장 입구 뚜레쥬르 앞,서울특별시 도봉구 덕릉로 239,-,37.6391474,127.0382089
GS편의점 앞,서울특별시 도봉구 덕릉로 248-1,-,37.6395825,127.0393091
파크힐아파트 앞,서울특별시 도봉구 덕릉로 276,-,37.6416387,127.0411896
도봉정보문화도서관 건너편,서울특별시 도봉구 덕릉로 315,-,37.6445808,127.0438827
창동주공4단지 401동 앞,서울특별시 도봉구 덕릉로 350,-,37.6441224,127.0479248
경화빌라 앞,서울특별시 도봉구 덕릉로 275,-,37.6418103,127.0407977
수정다방 앞,서울특별시 도봉구 덕릉로 253,-,37.6402463,127.0393776
양조장 앞,서울특별시 도봉구 덕릉로 219,-,37.6378683,127.036817
창일중학교 앞,서울특별시 도봉구 노해로66길 60,-,37.6488018,127.0465188
삼성아파트 창일중학교 건너편,서울특별시 도봉구 노해로66길 59,-,37.6488798,127.0484783
신원빌딩 앞,서울특별시 도봉구 노해로63길 78,-,37.6525232,127.0463148
공영주차장 앞,서울특별시 도봉구 창동 330,-,37.6522104,127.0458531
초안산생태공원,서울특별시 도봉구 해등로4길,-,37.6485286,127.0440451
KT전화국 앞,서울특별시 도봉구 도봉로110길 25,-,37.6463887,127.0350831
미소애아파트 앞 버스정류장,서울특별시 도봉구 해등로 139,-,37.6558021,127.0402108
창1동주민센터 버스정류장,서울특별시 도봉구 창동 347-5,-,37.6483328,127.0437847
창북중학교 앞 횡단보도,서울특별시 도봉구 노해로62길 36,-,37.6496135,127.0377396
창동지하차도 이마트 건너편 횡단보도,서울특별시 도봉구 창동 135-26,-,37.6516821,127.046933
삼환빌라 앞 횡단보도,서울특별시 도봉구 해등로3길 41,-,37.6463034,127.0423138
창원초등학교 앞 횡단보도,서울특별시 도봉구 해등로 103 ,-,37.6525531,127.040553
신도봉사거리 도봉중학교방향 횡단보도,서울특별시 도봉구 도봉동 620-23,-,37.6709584,127.0434492
창1동 서울가든아파트 버스정류장,서울특별시 도봉구 해등로 32,-,37.6478368,127.0445084
정류소-도로(가로)변,서울특별시 동대문구 경희대로 2,-,37.5917699,127.0525463
정류소-도로(가로)변,서울특별시 동대문구 고미술로 11,-,37.5700305,127.0504071
정류소-도로(가로)변,서울특별시 동대문구 고산자로 53,-,37.58234880000001,127.0379096
정류소-도로(가로)변,서울특별시 동대문구 고산자로 517,-,37.5855983,127.0381204
정류소-도로(가로)변,서울특별시 동대문구 답십리로 55,-,37.5763747,127.0473831
정류소-도로(가로)변,서울특별시 동대문구 답십리로 150,-,37.5725451,127.0565607
정류소-도로(가로)변,서울특별시 동대문구 답십리로 224-1,-,37.5725467,127.0652616
정류소-도로(가로)변,서울특별시 동대문구 답십리로 268,-,37.572214,127.0701404
정류소-도로(가로)변,서울특별시 동대문구 망우로 105,-,37.5915268,127.064876
정류소-도로(가로)변,서울특별시 동대문구 망우로 14,-,37.5876069,127.0551002
정류소-도로(가로)변,서울특별시 동대문구 무학로 189,-,37.58123459999999,127.0295471
정류소-도로(가로)변,서울특별시 동대문구 사가정로 31-1,-,37.57231890000001,127.0508218
동대문중학교 앞,서울특별시 동대문구 전농1동 사가정로 59,-,37.5763402,127.0562953
정류소-도로(가로)변,서울특별시 동대문구 사가정로 91,-,37.5762167,127.0554197
정류소-도로(가로)변,서울특별시 동대문구 사가정로 6,-,37.5771492,127.0643595
정류소-도로(가로)변,서울특별시 동대문구 사가정로 230,-,37.5785383,127.0703504
정류소-도로(가로)변,서울특별시 동대문구 서울시립대로 26,-,37.573866,127.0460237
정류소-도로(가로)변,서울특별시 동대문구 서울시립대로 147,-,37.5832086,127.0531462
정류소-도로(가로)변,서울특별시 동대문구 전농1동 675-2,-,37.5784797,127.0493138
정류소-도로(가로)변,서울특별시 동대문구 서울시립대로 44,-,37.5751829,127.0470847
이문초등학교 앞,서울특별시 동대문구 신이문로 16,-,37.60204,127.0641929
정류소-도로(가로)변,서울특별시 동대문구 약령시로 126,-,37.5829069,127.0439995
정류소-도로(가로)변,서울특별시 동대문구 왕산로 33,-,37.5770056,127.0270853
정류소-도로(가로)변,서울특별시 동대문구 왕산로 60-1,-,37.5772497,127.0301377
정류소-도로(가로)변,서울특별시 동대문구 왕산로 28,-,37.5764295,127.0266071
정류소-도로(가로)변,서울특별시 동대문구 왕산로 68,-,37.5774477,127.0308778
제기동역 1번출구,서울특별시 동대문구 왕산로 87,-,37.5784853,127.0332509
정류소-도로(가로)변,서울특별시 동대문구 왕산로 195,-,37.580197,127.0446172
정류소-도로(가로)변,서울특별시 동대문구 왕산로 226,-,37.5817288,127.0476274
정류소-도로(가로)변,서울특별시 동대문구 왕산로 312,-,37.5876352,127.0536913
정류소-도로(가로)변,서울특별시 동대문구 이문로 17,-,37.5898258,127.0549465
정류소-도로(가로)변,서울특별시 동대문구 이문로 12,-,37.5887905,127.0548294
정류소-도로(가로)변,서울특별시 동대문구 이문로 100,-,37.5956549,127.0599471
정류소-도로(가로)변,서울특별시 동대문구 이문동 255-256,-,37.6024167,127.0622697
정류소-도로(가로)변,서울특별시 동대문구 장안벚꽃로 279,-,37.583672,127.0725907
정류소-도로(가로)변,서울특별시 동대문구 장한로 191,-,37.577102,127.0712615
정류소-도로(가로)변,서울특별시 동대문구 장한로 149-1,-,37.5738104,127.0714779
정류소-도로(가로)변,서울특별시 동대문구 장한로 119,-,37.5714281,127.0704615
정류소-도로(가로)변,서울특별시 동대문구 장한로 84,-,37.5681662,127.0694108
정류소-도로(가로)변,서울특별시 동대문구 장한로 39,-,37.5647933,127.0665165
정류소-도로(가로)변,서울특별시 동대문구 장한로 25,-,37.5637881,127.0657695
정류소-도로(가로)변,서울특별시 동대문구 장한로 124,-,37.5713669,127.0715026
정류소-도로(가로)변,서울특별시 동대문구 장한로 12길 62,-,37.5646575,127.0707844
정류소-도로(가로)변,서울특별시 동대문구 전농로 21,-,37.5668913,127.0562506
정류소-도로(가로)변,서울특별시 동대문구 전농로 26,-,37.5671621,127.0569909
정류소-도로(가로)변,서울특별시 동대문구 전농로 97-1,-,37.5736428,127.0572691
정류소-도로(가로)변,서울특별시 동대문구 정릉천동로 103,-,37.5828579,127.0355471
정류소-도로(가로)변,서울특별시 동대문구 제기동 142-12,-,37.5861543,127.0328336
정류소-도로(가로)변,서울특별시 동대문구 제기로 155,-,37.5861119,127.0503693
홍파초등학교 앞,서울특별시 동대문구 고산자로 518,-,37.5858976,127.0395874
정류소-도로(가로)변,서울특별시 동대문구 제기로 115,-,37.5870182,127.0459929
정류소-도로(가로)변,서울특별시 동대문구 천호대로 14길 2,-,37.5736553,127.0297926
정류소-도로(가로)변,서울특별시 동대문구 용두동 39-7,-,37.5774517,127.0430741
정류소-도로(가로)변,서울특별시 동대문구 용두4교다리,-,37.5739794,127.0346027
정류소-도로(가로)변,서울특별시 동대문구 천호대로 83길 98,-,37.5660301,127.0670501
정류소-도로(가로)변,서울특별시 동대문구 용두동 255-53,-,37.5711277,127.0331649
정류소-도로(가로)변,서울특별시 동대문구 한천로 421-1,-,37.5982407,127.0675347
정류소-도로(가로)변,서울특별시 동대문구 한천로 84-1,-,37.5689121,127.0640381
정류소-도로(가로)변,서울특별시 동대문구 한천로 62,-,37.5671656,127.0627469
정류소-도로(가로)변,서울특별시 동대문구 한천로 49,-,37.5665276,127.0616048
정류소-도로(가로)변,서울특별시 동대문구 한천로 138,-,37.583784,127.065484
정류소-도로(가로)변,서울특별시 동대문구 한천로 137,-,37.5732991,127.0662926
정류소-도로(가로)변,서울특별시 동대문구 한천로 205,-,37.5791285,127.0680709
정류소-도로(가로)변,서울특별시 동대문구 한천로 272,-,37.5853838,127.0685624
영휘원사거리,서울특별시 동대문구 청량리동 491 ,-,37.5868986,127.0433461
정류소-도로(가로)변,서울특별시 동대문구 황물로 49,-,37.5730544,127.0470597
정류소-도로(가로)변,서울특별시 동대문구 황물로 181-1,-,37.5646498,127.057756
국방연구원 앞,서울특별시 동대문구 회기로 37,-,37.5927369,127.0406318
세종대왕 기념관 앞,서울특별시 동대문구 회기로 56,-,37.5907181,127.0429099
정류소-도로(가로)변,서울특별시 동대문구 회기로 18길 3,-,37.5911262,127.0522804
외대역 앞,서울특별시 동대문구 휘경로 27,-,37.5953604,127.0630252
외대 앞,서울특별시 동대문구 이문로 107,-,37.5976171,127.0582192
휘경SK아파트,서울특별시 동대문구 휘경1동 휘경로 60,-,37.5940169,127.0663101
노량진로 24길 노들지구대,서울특별시 동작구 본동 150-1,-,37.5123614,126.9536299
노량진로(ID:20-014),서울특별시 동작구 노들역,-,37.513416,126.952213
노량진로 노량진우체국,서울특별시 동작구 본동 387-1,-,37.5124265,126.9506168
사육신묘 가로변,서울특별시 동작구 191,-,37.512402,126.9392525
마을버스 정류장 옆(ID:20-115) 노량진역,서울특별시 동작구 157-1,-,37.512402,126.9392525
장승배기역5번출구,서울특별시 동작구 11가길11,-,37.5550067,126.8675071
노량진초등학교,서울특별시 동작구 160,-,37.512402,126.9392525
버스 중앙차로(ID:20-010),서울특별시 동작구 노들로 674,-,37.5144828,126.9370209
해박난치과,서울특별시 동작구 노량진로 152-1,-,37.5134095,126.9428253
마을버스 정류장 옆(ID:20-244),서울특별시 동작구 53길39번지,-,37.50491,126.939603
동양아파트 앞 정류장(ID:20-917),서울특별시 동작구 1길17,-,37.4953419,126.9419367
마을버스 정류장 옆(ID:20-222),서울특별시 동작구 양녕로23길 9,-,37.512402,126.9392525
주작나무 한의원,서울특별시 동작구 94번지,-,37.512402,126.9392525
왕세숫대야냉면,서울특별시 동작구 104번지,-,37.512402,126.9392525
삼거리 왕만두,서울특별시 동작구 101번지,-,37.5018245,126.9225543
서울공업고등학교,서울특별시 동작구 대방동1길 46,-,37.4959779,126.9135245
교수아파트,서울특별시 동작구 여의대방로10길 14,-,37.512455,126.9383764
마을버스 정류장 옆,서울특별시 동작구 2-5,-,37.4875294,126.9067493
동작상떼빌아파트,서울특별시 동작구 신대방1동 719,-,37.4759331,126.978553
대방할인마트 앞,서울특별시 동작구 123번지,-,37.5126967,126.9308125
대방동현대1차아파트,서울특별시 동작구 대방동 등용로 127,-,37.5248013,126.9626416
마을버스 정류장 옆,서울특별시 동작구 40번지,-,37.5095412,126.9477571
흑석역 4번출구,서울특별시 동작구 15길 8-12,-,37.512402,126.9392525
조선일보뉴지엄,서울특별시 동작구 124번지,-,37.5105519,126.9628103
효사정,서울특별시 동작구 흑석동 141-2,-,37.51244210000001,126.9534025
동작실버센터입구,서울특별시 동작구 본동 현충로 2,-,37.4933383,126.9822717
경문고등학교,서울특별시 동작구 동작대로 171,-,37.4998616,126.9742991
정금마을 방배경찰서,서울특별시 동작구 동작동 333,-,37.512402,126.9392525
깨마을,서울특별시 동작구 235번지,-,37.4996897,126.9785099
국립현충원,서울특별시 동작구 현충로 210,-,37.4878954,126.9814771
남성시장,서울특별시 동작구 사당동 동작대로29길 9,-,37.512402,126.9392525
다비치안경 앞,서울특별시 동작구 101번지,-,37.5490246,126.9212976
미샤 앞,서울특별시 동작구 121번지,-,37.5037999,126.9238707
세븐일레븐 앞,서울특별시 동작구 대방동23길 23-2,-,37.476379,126.9735832
사당시장,서울특별시 동작구 사당동,-,37.5507275,126.9192082
남성역 4번출구,서울특별시 동작구 219번지,-,37.5550067,126.8675071
사당대창센시타아파트 앞,서울특별시 동작구 9가길 55,-,37.4805401,126.9794943
사당지구대 앞,서울특별시 동작구 동작대로9길 35,-,37.4781249,126.9810071
한국전력 앞,서울특별시 동작구 동작대로 19,-,37.4788846,126.9812331
IBK기업은행 앞,서울특별시 동작구 동작대로 27,-,37.476379,126.9735832
더본병원,서울특별시 동작구 사당1동,-,37.48587819999999,126.9817125
이수역 앞,서울특별시 동작구 동작대로 105-2 ,-,37.4833218,126.9814928
사당동우체국 앞,서울특별시 동작구 사당동 동작대로 75,-,37.4975715,126.9531092
신한은행 앞,서울특별시 동작구 상도동 486,-,37.512402,126.9392525
올리브영 앞,서울특별시 동작구 114-5,-,37.50817139999999,126.9462154
신동아리버파크,서울특별시 동작구 만양로3길20,-,37.5128129,126.9531293
버스정류장 옆,서울특별시 동작구 노량진로 238,-,37.5102931,126.9450783
강남교회 앞 정류장,서울특별시 동작구 노량진1동 222-73,-,37.5137034,126.9400329
노량진역 7번출구 앞,서울특별시 동작구 노량진동 60-29번지,-,37.4846165,126.9791799
이디야 커피숍 앞,서울특별시 동작구 사당로 285,-,37.4866967,126.9814391
태평백화점 앞,서울특별시 동작구 사당동 동작대로 115,-,37.4769253,126.9773252
다이소 앞,서울특별시 동작구 남부순환로 2057,-,37.4886232,126.9668169
총신대 앞,서울특별시 동작구 사당로 143,-,37.48914449999999,126.9804628
새마을금고 앞,서울특별시 동작구 사당동 91-141,-,37.4843768,126.9760567
남성초등학교,서울특별시 동작구 사당동 324-20,-,37.4873664,126.9116399
버스정류장 옆,서울특별시 동작구 대림로 14,-,37.50969360000001,126.9323077
버스정류장 옆,서울특별시 동작구 등용로 96,-,37.5133706,126.9439197
올리브영 앞,서울특별시 동작구 노량진로 162,-,37.5027719,126.9504938
세븐일레븐 옆,서울특별시 동작구 53길 70번지,-,37.476379,126.9735832
상도시장 앞,서울특별시 동작구 상도1동,-,37.4968806,126.9535395
동진빌딩 앞,서울특별시 동작구 사당동,-,37.4963462,126.9568865
버스정류장 옆,서울특별시 동작구 상도로 357,-,37.49916520000001,126.9498321
마을버스 정류장 옆,서울특별시 동작구 53길39번지,-,37.5005625,126.9535625
세븐일레븐 옆,서울특별시 동작구 상도로53길 70,-,37.5022216,126.954303
도로(가로)변,서울특별시 마포구 만리재로 14 마포경찰서 교통센터,-,37.543843,126.9526701
6번출구 지하철역 입구,서울특별시 마포구 공덕역,-,37.5432,126.9527
정류소-도로(가로)변,서울특별시 마포구 공덕 오거리,-,37.5436,126.9514
5번출구 지하철역 입구,서울특별시 마포구 공덕역,-,37.5442,126.9516
도로(가로)변,서울특별시 마포구 마포대로25 화로연각(토정로방향),-,37.5392,126.9446
도로(가로)변,서울특별시 마포구 마포대로 207 둘둘치킨(애오개역 1번 출구),-,37.5526026,126.9559648
3번출구 지하철역 입구,서울특별시 마포구 애오개역,-,37.5533,126.9568
4번출구 지하철역 입구,서울특별시 마포구 애오개역,-,37.5529,126.9567
도로(가로)변,서울특별시 마포구 마포대로 233-1 (아현초교담 횡단보도),-,37.5458958,126.9515058
도로(가로)변,서울특별시 마포구 마포대로 114번지 기업은행,-,37.54476450000001,126.951998
도로(가로)변,서울특별시 마포구 독막로 242 노기홍사무소,-,37.5465629,126.9402795
GS편의점:도로(가로)변,서울특별시 마포구 독막로 241,-,37.5468732,126.9405173
도로(가로)변,서울특별시 마포구 독막로 192 신수동 주민센터,-,37.547009,126.935308
1번출구 지하철역 입구,서울특별시 마포구 마포대로 33 마포역,-,37.5395,126.9455
3번출구 지하철역 입구,서울특별시 마포구 마포대로 40-1 마포역,-,37.5397,126.9465
도로(가로)변,서울특별시 마포구 신촌로 174 중우빌딩,-,37.55639660000001,126.9447786
5번출구 지하철역 입구,서울특별시 마포구 신촌로 신촌역,-,37.5551,126.9376
2번출구 지하철역 입구,서울특별시 마포구 노고산동 112-5 서강대역,-,37.5523268,126.9350746
2번출구 지하철역 입구,서울특별시 마포구 창전동 242 광흥창역,-,37.5475826,126.9318535
2번출구 지하철역 입구,서울특별시 마포구 대흥역,-,37.547674,126.942332
3번출구 지하철역 입구,서울특별시 마포구 대흥역,-,37.5476,126.9422
1번출구 지하철역 입구,서울특별시 마포구 공덕역 자전거보관대,-,37.544,126.9505
도로(가로)변,서울특별시 마포구 백범로 122 풍천민물장어,-,37.5472,126.943
정류소-도로(가로)변,서울특별시 마포구 만리재로 83-1,-,37.5481215,126.9586924
정류소-도로(가로)변,서울특별시 마포구 만리재로 88,-,37.5480753,126.9591717
다중집합장소,서울특별시 마포구 창전로 32번지,-,37.5451124,126.9319012
3번출구 지하철역 입구,서울특별시 마포구 창전로 60 광흥창역,-,37.5478,126.9327
도로(가로)변,서울특별시 마포구 독막로 246,-,37.5463291,126.9408317
도로(가로)변,서울특별시 마포구 서강로 137,-,37.5546344,126.9355782
정류소-도로(가로)변,서울특별시 마포구 서강로 127-1,-,37.5540331,126.9347459
도로(가로)변,서울특별시 마포구 노고산동 31-123 신촌노외주차장,-,37.5535731,126.9341144
도로(가로)변,서울특별시 마포구 서강로 97 삼성 프라자,-,37.5519783,126.9325793
정류소-도로(가로)변,서울특별시 마포구 창전 현대홈타운,-,37.5508,126.9321
도로(가로)변,서울특별시 마포구 서강로 55,-,37.548,126.9301
1번출구 지하철역 입구,서울특별시 마포구 광흥창역,-,37.5477,126.9312
6번출구 다중집합장소,서울특별시 마포구 신촌역,-,37.555,126.9374
도로(가로)변,서울특별시 마포구 백범로 88 경총회관,-,37.5479018,126.9410754
도로(가로)변,서울특별시 마포구 신촌로 210 아현어린이집,-,37.5568,126.949
도로(가로)변,서울특별시 마포구 신촌로 234 새마을금고,-,37.5568631,126.9516305
3번출구 지하철역 입구,서울특별시 마포구 아현역,-,37.5569,126.9561
도로(가로)변,서울특별시 마포구 대흥로 122 치매센터,-,37.554,126.9486
5번출구 지하철역 입구,서울특별시 마포구 이대역,-,37.5563,126.9461
다중집합장소,서울특별시 마포구 고산2길 61 노고산체육공원,-,37.5539261,126.9407796
1번출구 지하철역 입구,서울특별시 마포구 양화로 홍대입구 CGV,-,37.5563,126.9227
도로(가로)변,서울특별시 마포구 신촌로 66번지 하나로마트,-,37.5562,126.9332
7번출구 지하철역 입구,서울특별시 마포구 신촌로 94번지 신촌역,-,37.5549516,126.9359732
도로(가로)변,서울특별시 마포구 신촌로 82 유앤아이 치과,-,37.5555743,126.9347873
도로(가로)변,서울특별시 마포구 어울마당로 109 유가네 닭갈비,-,37.5547,126.9227
도로(가로)변,서울특별시 마포구 어울마당로 113 양꼬치,-,37.5549,126.9229
도로(가로)변,서울특별시 마포구 어울마당로 122,-,37.5553,126.9239
도로(가로)변,서울특별시 마포구 어울마당로 131 보승회관,-,37.5561,126.9244
도로(가로)변,서울특별시 마포구 어울마당로 136 7번가피자,-,37.5559382,126.9249299
도로(가로)변,서울특별시 마포구 양화로 119 메디람 한방병원,-,37.55431859999999,126.919755
도로(가로)변,서울특별시 마포구 양화로 133 서교타워,-,37.5552296,126.9209476
2번출구 지하철역 입구,서울특별시 마포구 양화로 171 삼성디지털프라자(홍대입구역 2번출구),-,37.5575065,126.9240936
도로(가로)변,서울특별시 마포구 양화로 183 홍익인간오피스텔,-,37.5583026,126.9251866
다모아가구:도로(가로)변,서울특별시 마포구 연희로 1-1,-,37.5589755,126.9261166
정류소-도로(가로)변,서울특별시 마포구 연희로 43,-,37.5625741,126.9274888
도로(가로)변,서울특별시 마포구 독막로 74 한빛부동산,-,37.5475639,126.9213923
도로(가로)변,서울특별시 마포구 독막로 101 BR오피스텔,-,37.5483,126.9251
도로(가로)변,서울특별시 마포구 독막로 87,-,37.5495035,126.9240921
도로(가로)변,서울특별시 마포구 독막로 27 브라운시티 합정점,-,37.5484642,126.9165599
6번출구 도로(가로)변,서울특별시 마포구 독막로 5,-,37.5490003,126.9142821
5번출구 지하철역 입구,서울특별시 마포구 양화로 50,-,37.5496,126.9143
3번출구 지하철역 입구,서울특별시 마포구 양화로 68,-,37.5508,126.9159
도로(가로)변,서울특별시 마포구 양화로 29 배전반(아람광고),-,37.5491548,126.9123921
2번출구 지하철역 입구,서울특별시 마포구 양화로 67 합정역,-,37.5510911,126.9155237
도로(가로)변,서울특별시 마포구 양화로 99 지산한의원,-,37.5530076,126.918198
도로(가로)변,서울특별시 마포구 양화로 107 스타벅스,-,37.5535191,126.9187378
도로(가로)변,서울특별시 마포구 양화로 134 KB국민은행,-,37.5546559,126.9213652
도로(가로)변,서울특별시 마포구 양화로 136 스파오건물,-,37.554803,126.9215905
도로(가로)변,서울특별시 마포구 양화로 140 CU편의점,-,37.5549797,126.922095
다중집합장소,서울특별시 마포구 어울마당로 55 (정자나무),-,37.5500496,126.9208442
도로(가로)변,서울특별시 마포구 잔다리로 17 티켓라운지,-,37.5506124,126.9210036
도로(가로)변,서울특별시 마포구 잔다리로 16 엠플레이그라운드,-,37.5508588,126.9214448
도로(가로)변,서울특별시 마포구 어울마당로 65 KT,-,37.5509155,126.9210433
도로(가로)변,서울특별시 마포구 잔다리로 40 GS25시편의점,-,37.5519122,126.9192884
도로(가로)변,서울특별시 마포구 홍익로3길 8 경서빌딩,-,37.5540909,126.9220864
도로(가로)변,서울특별시 마포구 홍익로 19 세븐일레븐,-,37.5539599,126.9226065
도로(가로)변,서울특별시 마포구 홍익로 11 프리스비빌딩,-,37.5534726,126.9232678
도로(가로)변,서울특별시 마포구 홍익로 5 LG유플러스,-,37.5530646,126.9237274
도로(가로)변,서울특별시 마포구 홍익로 10 서교푸르지오아파트,-,37.553754,126.923004
도로(가로)변,서울특별시 마포구 홍익로 18 국민은행,-,37.5541,126.9228
도로(가로)변,서울특별시 마포구 홍익로 20 걷고관광초소,-,37.5543308,126.9227687
도로(가로)변,서울특별시 마포구 양화로 140 신선설농탕,-,37.5549797,126.922095
도로(가로)변,서울특별시 마포구 와우산로 56 우리은행,-,37.5495156,126.9233518
도로(가로)변,서울특별시 마포구 와우산로 55 아크스테이션,-,37.5493482,126.9228744
도로(가로)변,서울특별시 마포구 와우산로 157 산울림소극장,-,37.5550951,126.9299385
도로(가로)변,서울특별시 마포구 와우산로 71 쏠로포차,-,37.5508819,126.922906
정류소-도로(가로)변,서울특별시 마포구 와우산로 97 하나은행,-,37.553062,126.9243329
도로(가로)변,서울특별시 마포구 와우산로 121 삼진제약,-,37.5534795,126.9267455
정류소-도로(가로)변,서울특별시 마포구 중동초등학교,-,37.5666,126.9107
정류소-도로(가로)변,서울특별시 마포구 월드컵경기장,-,37.5695,126.9001
정류소-도로(가로)변,서울특별시 마포구 하늘공원주차장,-,37.5675,126.8921
정류소-도로(가로)변,서울특별시 마포구 월드컵파크3단지,-,37.572507,126.888275
정류소-도로(가로)변,서울특별시 마포구 서부면허시험장,-,37.577947,126.880405
정류소-도로(가로)변,서울특별시 마포구 월드컵파크9단지,-,37.5833058,126.8785092
정류소-도로(가로)변,서울특별시 마포구 상암동 하늘초등학교,-,37.585185,126.879708
도로(가로)변,서울특별시 마포구 월드컵북로396 누리꿈스퀘어간판,-,37.579396,126.8897942
도로(가로)변,서울특별시 마포구 월드컵북로 15 시디즈 홍대점,-,37.55617,126.9199241
정류소-도로(가로)변,서울특별시 마포구 누리꿈스퀘어(MBC),-,37.579203,126.889296
도로(가로)변,서울특별시 마포구 월드컵북로 74 현대자동차 성산대리점,-,37.5605322,126.9163494
도로(가로)변,서울특별시 마포구 월드컵북로 136 하나은행,-,37.5649,126.9124
다중집합장소,서울특별시 마포구 월드컵북로56길 9 가온문화공원,-,37.5807,126.8868
정류소-도로(가로)변,서울특별시 마포구 월드컵파크7단지,-,37.581836,126.87896
정류소-도로(가로)변,서울특별시 마포구 상암고등학교,-,37.5813449,126.8836186
도로(가로)변,서울특별시 마포구 상암산로1길 52 월드컵파크5단지 508동,-,37.5802252,126.8859404
정류소-도로(가로)변,서울특별시 마포구 월드컵파크5단지,-,37.5804,126.8865
1번출구 도로(가로)변,서울특별시 마포구 월드컵로202 마포구청역,-,37.5647,126.9024
도로(가로)변,서울특별시 마포구 월드컵로204 마포구 청사,-,37.5653365,126.9020861
도로(가로)변,서울특별시 마포구 상암산로1길 26 상암중학교,-,37.5788468,126.8878697
도로(가로)변,서울특별시 마포구 월드컵북로381 월드컵파크4단지 401동,-,37.5776394,126.8886338
정류소-도로(가로)변,서울특별시 마포구 마포구의회,-,37.5662279,126.901477
정류소-도로(가로)변,서울특별시 마포구 월드컵북로 381,-,37.5776394,126.8886338
정류소-도로(가로)변,서울특별시 마포구 성중길 월드컵경기장역,-,37.5698549,126.9005648
정류소-도로(가로)변,서울특별시 마포구 상암이안 2단지,-,37.5770598,126.8913944
도로(가로)변,서울특별시 마포구 마포농수산물시장 3거리 홈플러스,-,37.5651596,126.89847
정류소-도로(가로)변,서울특별시 마포구 월드컵경기장,-,37.5682588,126.8972774
정류소-도로(가로)변,서울특별시 마포구 월드컵파크2단지,-,37.57531,126.890248
도로(가로)변,서울특별시 마포구 평화공원 주차장,-,37.5657001,126.8944222
정류소-도로(가로)변,서울특별시 마포구 상암초등학교,-,37.5759905,126.8922651
정류소-도로(가로)변,서울특별시 마포구 성암로 37,-,37.5690995,126.912238
5번출구 지하철역 입구,서울특별시 마포구 마포구청역,-,37.5625,126.9041
7번출구 지하철역 입구,서울특별시 마포구 성암로184 DMC역,-,37.5767,126.8987
도로(가로)변,서울특별시 마포구 월드컵로 59 기업은행,-,37.5543631,126.9111632
정류소-도로(가로)변,서울특별시 마포구 월드컵로 41-1,-,37.553038,126.9117823
도로(가로)변,서울특별시 마포구 월드컵로 29 링컨 더파크모터스,-,37.5518986,126.9121168
도로(가로)변,서울특별시 마포구 월드컵로 30 세븐일레븐,-,37.5520734,126.9126032
9번출구 지하철역 입구,서울특별시 마포구 디지털미디어시티역,-,37.5776,126.8972
도로(가로)변,서울특별시 마포구 월드컵로 54 횡단보도,-,37.5539973,126.9120365
정류소-도로(가로)변,서울특별시 마포구 마포중앙도서관,-,37.5638765,126.907996
정류소-도로(가로)변,서울특별시 마포구 월드컵파크5단지 상암고등학교,-,37.5808,126.8833
정류소-도로(가로)변,서울특별시 마포구 DMC첨단산업센터,-,37.5848659,126.88598
3번출구 지하철역 입구,서울특별시 마포구 마포구청역,-,37.563,126.9046
도로(가로)변,서울특별시 마포구 마포중앙도서관,-,37.5638765,126.907996
8번출구 지하철역 입구,서울특별시 마포구 디지털미디어시티역,-,37.5769,126.898
도로(가로)변,서울특별시 마포구 월드컵로74 올리브영,-,37.5557302,126.9106996
도로(가로)변,서울특별시 마포구 월드컵로 94 위니아딤채프라자,-,37.557,126.9094
도로(가로)변,서울특별시 마포구 월드컵로 108 시골김치삼겹살,-,37.5583483,126.9083209
도로(가로)변,서울특별시 마포구 월드컵북로 69 바다약국,-,37.5598401,126.9163091
도로(가로)변,서울특별시 마포구 월드컵북로43길 11 세븐일레븐,-,37.574231,126.8961424
도로(가로)변,서울특별시 마포구 월드컵로 213 마포장애인복지회관,-,37.5653602,126.9007592
정류소-도로(가로)변,서울특별시 마포구 월드컵경기장 서측(문화비축기지),-,37.569434,126.894875
정류소-도로(가로)변,서울특별시 마포구 성산아파트 버스정류장 14-163,-,37.57134200000001,126.901469
