name,adderess,number,lat,long
현광등&건전지 수거함,서울특별시 동대문구 왕산로60-1 ,02-2127-5290,37.5772497,127.0301377
현광등&건전지 수거함,서울특별시 동대문구 왕산로16길47 청재제일타운아파트,02-2127-5290,37.5757967,127.0315037
현광등&건전지 수거함,서울특별시 동대문구 정릉천동로58 롯데캐슬피렌체,02-2127-5290,37.5772055,127.0357731
현광등&건전지 수거함,서울특별시 동대문구 정릉천동로16 용두두산위브,02-2127-5290,37.5734532,127.0361027
현광등&건전지 수거함,서울특별시 동대문구 약령시로71 제기동 주민센터,02-2127-5290,37.5830644,127.0378921
현광등&건전지 수거함,서울특별시 동대문구 약령시로154 미주아파트,02-2127-5290,37.582549,127.0460941
현광등&건전지 수거함,서울특별시 동대문구 정릉천동로90 현대아파트,02-2127-5290,37.5800905,127.0358319
현광등&건전지 수거함,서울특별시 동대문구 정릉천동로100 공성아파트,02-2127-5290,37.5809403,127.035829
현광등&건전지 수거함,서울특별시 동대문구 홍릉로15길50 정화여자상업고등학교,02-2127-5290,37.5859497,127.0407968
현광등&건전지 수거함,서울특별시 동대문구 고산자로518 홍파초등학교,02-2127-5290,37.5860619,127.0393804
현광등&건전지 수거함,서울특별시 동대문구 전농동 273-1,02-2127-5290,37.5781986,127.0545806
현광등&건전지 수거함,서울특별시 동대문구 전농로25길17-8 전곡마을마당,02-2127-5290,37.5807289,127.0545172
현광등&건전지 수거함,서울특별시 동대문구 전농1동 675-2,02-2127-5290,37.5784797,127.0493138
현광등&건전지 수거함,서울특별시 동대문구 전농1동 645-1,02-2127-5290,37.5755374,127.0453503
현광등&건전지 수거함,서울특별시 동대문구 사가정로98 대한노인회 동대문지회,02-2127-5290,37.5763153,127.056375
현광등&건전지 수거함,서울특별시 동대문구 전농로31길33 화목경로당,02-2127-5290,37.5828675,127.0516008
현광등&건전지 수거함,서울특별시 동대문구 서울시립대로9길21 전농1동 주민센터,02-2127-5290,37.5779387,127.04775
현광등&건전지 수거함,서울특별시 동대문구 사가정로193 배봉초등학교,02-2127-5290,37.5801932,127.0661224
현광등&건전지 수거함,서울특별시 동대문구 전농로16길61 전동초등학교,02-2127-5290,37.5793958,127.0613777
현광등&건전지 수거함,서울특별시 동대문구 전농동 58-1,02-2127-5290,37.5817101,127.0596775
현광등&건전지 수거함,서울특별시 동대문구 사가정로13길67 전일중학교,02-2127-5290,37.5817839,127.058546
현광등&건전지 수거함,서울특별시 동대문구 전농로20길31 해성여고,02-2127-5290,37.581358,127.0567561
현광등&건전지 수거함,서울특별시 동대문구 전농로172 서울전곡초등학교,02-2127-5290,37.5803414,127.0564893
현광등&건전지 수거함,서울특별시 동대문구 서울시립대로163 서울시립대학교,02-2127-5290,37.5838657,127.0587771
현광등&건전지 수거함,서울특별시 동대문구 사가정로137 전농2동주민센터,02-2127-5290,37.5780526,127.0599929
현광등&건전지 수거함,서울특별시 동대문구 답십리로130 래미안위브아파트,02-2127-5290,37.5753938,127.0548231
현광등&건전지 수거함,서울특별시 동대문구 전농로3길23 답십리초등학교,02-2127-5290,37.568765,127.0554461
현광등&건전지 수거함,서울특별시 동대문구 전농로3길62 ,02-2127-5290,37.5704229,127.0559728
현광등&건전지 수거함,서울특별시 동대문구 전농로53 ,02-2127-5290,37.5696923,127.0568944
현광등&건전지 수거함,서울특별시 동대문구 전농로3길78-18 ,02-2127-5290,37.571126,127.056908
현광등&건전지 수거함,서울특별시 동대문구 전농로79-20 ,02-2127-5290,37.5719949,127.0566028
현광등&건전지 수거함,서울특별시 동대문구 답십리로141 ,02-2127-5290,37.5729562,127.0556884
현광등&건전지 수거함,서울특별시 동대문구 답십리로130 래미안위브아파트,02-2127-5290,37.5753938,127.0548231
현광등&건전지 수거함,서울특별시 동대문구 사가정로 30 답십리1동 주민센터,02-2127-5290,37.5718469,127.0511771
현광등&건전지 수거함,서울특별시 동대문구 답십리로41길33 답십리대우푸르지오,02-2127-5290,37.5735075,127.0533509
현광등&건전지 수거함,서울특별시 동대문구 전농로9길7-1,02-2127-5290,37.5743435,127.0571188
현광등&건전지 수거함,서울특별시 동대문구 답십리동 998,02-2127-5290,37.566146,127.0577111
현광등&건전지 수거함,서울특별시 동대문구 천호대로177 신답초등학교,02-2127-5290,37.5729519,127.0433241
현광등&건전지 수거함,서울특별시 동대문구 답십리동 463-1 숭인중학교,02-2127-5290,37.5737018,127.0439073
현광등&건전지 수거함,서울특별시 동대문구 답십리로141 ,02-2127-5290,37.5729562,127.0556884
현광등&건전지 수거함,서울특별시 동대문구 한천로11길18 답십리2동 주민센터,02-2127-5290,37.5673695,127.0612392
현광등&건전지 수거함,서울특별시 동대문구 전농로10길20 청솔우성아파트,02-2127-5290,37.5745808,127.0599849
현광등&건전지 수거함,서울특별시 동대문구 답십리로184 동서울한양아파트 ,02-2127-5290,37.5714733,127.0604673
현광등&건전지 수거함,서울특별시 동대문구 답십리로56길21 ,02-2127-5290,37.569807,127.060092
현광등&건전지 수거함,서울특별시 동대문구 답십리2동 10,02-2127-5290,37.5692544,127.0617472
현광등&건전지 수거함,서울특별시 동대문구 답십리로210-30 동답한신아파트,02-2127-5290,37.570758,127.062711
현광등&건전지 수거함,서울특별시 동대문구 답십리로60길38 답십리대림e편한세상아파트,02-2127-5290,37.5707581,127.0637944
현광등&건전지 수거함,서울특별시 동대문구 답십리로59길33 우성그린아파트,02-2127-5290,37.5747696,127.0659493
현광등&건전지 수거함,서울특별시 동대문구 답십리로59길7 답십리세양청마루아파트,02-2127-5290,37.5735355,127.0656274
현광등&건전지 수거함,서울특별시 동대문구 황물로15길25 답십리두산위브아파트,02-2127-5290,37.5662307,127.057934
현광등&건전지 수거함,서울특별시 동대문구 한천로11길 10-1 ,02-2127-5290,37.5692544,127.0617472
현광등&건전지 수거함,서울특별시 동대문구 한천로37길33 래미안엘파인아파트,02-2127-5290,37.5758301,127.0653428
현광등&건전지 수거함,서울특별시 동대문구 장안벚꽃로107 장안현대홈타운1차아파트,02-2127-5290,37.5708143,127.0745997
현광등&건전지 수거함,서울특별시 동대문구 장한로14길81 ,02-2127-5290,37.5659237,127.0727621
현광등&건전지 수거함,서울특별시 동대문구 한천로6길21 군자초등학교,02-2127-5290,37.5644532,127.061517
현광등&건전지 수거함,서울특별시 동대문구 장한로14길61 안평초등학교,02-2127-5290,37.5658699,127.0719604
현광등&건전지 수거함,서울특별시 동대문구 답십리로72길158 장평중학교,02-2127-5290,37.5665027,127.0705317
현광등&건전지 수거함,서울특별시 동대문구 천호대로77길79 신일해피트리1차아파트,02-2127-5290,37.5654187,127.0627733
현광등&건전지 수거함,서울특별시 동대문구 천호대로77가길27 신일해피트리2차아파트,02-2127-5290,37.5637034,127.0637112
현광등&건전지 수거함,서울특별시 동대문구 장안동 424-2,02-2127-5290,37.5650455,127.0648007
현광등&건전지 수거함,서울특별시 동대문구 천호대로77다길11-6 해오름아파트,02-2127-5290,37.5655756,127.0646085
현광등&건전지 수거함,서울특별시 동대문구 한천로18길52 장안1동주민센터,02-2127-5290,37.5677585,127.0663775
현광등&건전지 수거함,서울특별시 동대문구 사가정로230-1 장안2동주민센터,02-2127-5290,37.5784239,127.070599
현광등&건전지 수거함,서울특별시 동대문구 장한로26다길84 장안2차현대홈타운아파트,02-2127-5290,37.5684807,127.0715437
현광등&건전지 수거함,서울특별시 동대문구 답십리로69길27 장평초등학교,02-2127-5290,37.5737339,127.0733105
현광등&건전지 수거함,서울특별시 동대문구 장한로26다길12 광남캐스빌아파트,02-2127-5290,37.5708971,127.0730435
현광등&건전지 수거함,서울특별시 동대문구 장안벚꽃로167 장안래미안2차아파트,02-2127-5290,37.5740079,127.0752098
현광등&건전지 수거함,서울특별시 동대문구 장안벚꽃로1길7 장안힐스테이트,02-2127-5290,37.5759638,127.0753716
현광등&건전지 수거함,서울특별시 동대문구 장안벚꽃로201 동대부속고등학교,02-2127-5290,37.5780026,127.074757
현광등&건전지 수거함,서울특별시 동대문구 장한로28가길44 장안3차현대홈타운아파트,02-2127-5290,37.57486,127.07307
현광등&건전지 수거함,서울특별시 동대문구 홍릉로10길48,02-2127-5290,37.5861369,127.0462068
현광등&건전지 수거함,서울특별시 동대문구 약령시로154 미주아파트,02-2127-5290,37.582549,127.0460941
현광등&건전지 수거함,서울특별시 동대문구 회기로25길12-1 회기동주민센터,02-2127-5290,37.5907832,127.0553502
현광등&건전지 수거함,서울특별시 동대문구 이문로1길21 청량리신현대아파트,02-2127-5290,37.5897505,127.0520748
현광등&건전지 수거함,서울특별시 동대문구 외대역동로6길3 휘경1동주민센터,02-2127-5290,37.5928943,127.065738
현광등&건전지 수거함,서울특별시 동대문구 휘경동 57,02-2127-5290,37.583069,127.0702771
현광등&건전지 수거함,서울특별시 동대문구 한천로300 휘경 동일스위트리버아파트,02-2127-5290,37.5872839,127.0687656
현광등&건전지 수거함,서울특별시 동대문구 망우로28 회기휘경새마을금고,02-2127-5290,37.5881279,127.0564818
현광등&건전지 수거함,서울특별시 동대문구 외대역동로114-1 이문1동주민센터,02-2127-5290,37.5978048,127.0654845
현광등&건전지 수거함,서울특별시 동대문구 이문동 346-140,02-2127-5290,37.5944634,127.056514
현광등&건전지 수거함,서울특별시 동대문구 이문로114 ,02-2127-5290,37.5967083,127.0607548
현광등&건전지 수거함,서울특별시 동대문구 휘경로17길13-5 ,02-2127-5290,37.5952806,127.0642084
현광등&건전지 수거함,서울특별시 동대문구 회기로25길67 동안교회,02-2127-5290,37.5925823,127.0561051
현광등&건전지 수거함,서울특별시 동대문구 휘경로2길25 ,02-2127-5290,37.5947816,127.0606069
현광등&건전지 수거함,서울특별시 동대문구 한천로58길107 이문현대아파트,02-2127-5290,37.6013655,127.0702373
현광등&건전지 수거함,서울특별시 동대문구 이문동 64,02-2127-5290,37.5999747,127.0685006
현광등&건전지 수거함,서울특별시 동작구 노량진로 148,02-820-9759,37.5128569,126.9426962
현광등&건전지 수거함,서울특별시 동작구 노량진로32길 10 노량진1동 현장민원실,02-820-9759,37.5130402,126.9560128
현광등&건전지 수거함,서울특별시 동작구 매봉로 158 극동강변아파트 지하주차장,02-820-9759,37.5115966,126.9520014
현광등&건전지 수거함,서울특별시 동작구 만양로 14바길 24 한강하이츠빌라 1동,02-820-9759,37.5113423,126.9466335
현광등&건전지 수거함,서울특별시 동작구 노량진1동 만양로8길 50,02-820-9759,37.5095412,126.9477571
현광등&건전지 수거함,서울특별시 동작구 만양로 19 신동아아파트,02-820-9759,37.5074939,126.9450215
현광등&건전지 수거함,서울특별시 동작구 만양로 36 형인아파트,02-820-9759,37.5076526,126.9482796
현광등&건전지 수거함,서울특별시 동작구 만양로 84 삼익아파트,02-820-9759,37.5108466,126.9450577
현광등&건전지 수거함,서울특별시 동작구 장승배기로16길 134 쌍용예가아파트,02-820-9759,37.5097879,126.9435957
현광등&건전지 수거함,서울특별시 동작구 만양로12가길 69 영본초등학교 재활용분리수거장,02-820-9759,37.510597,126.948641
현광등&건전지 수거함,서울특별시 동작구 노량진로 24길 2 ,02-820-9759,37.5121814,126.953042
현광등&건전지 수거함,서울특별시 동작구 매봉로134 신동아아파트,02-820-9759,37.5094444,126.9513889
현광등&건전지 수거함,서울특별시 동작구 노량진로23가길 16 유원아파트,02-820-9759,37.5148939,126.9508537
현광등&건전지 수거함,서울특별시 동작구 매봉로 99 한신휴플러스아파트,02-820-9759,37.508958,126.9501128
현광등&건전지 수거함,서울특별시 동작구 본동 490,02-820-9759,37.5106754,126.9496561
현광등&건전지 수거함,서울특별시 동작구 장승배기로 160 노량진초등학교,02-820-9759,37.511263,126.940669
현광등&건전지 수거함,서울특별시 동작구 매봉로 123 본동 삼성래미안,02-820-9759,37.509996,126.9502629
현광등&건전지 수거함,서울특별시 동작구 노량진로23가길 23 래미안트윈파크아파트,02-820-9759,37.5140158,126.9509458
현광등&건전지 수거함,서울특별시 동작구 본동 노량진로26길 16-40,02-820-9759,37.5100908,126.9537363
현광등&건전지 수거함,서울특별시 동작구 장승배기로 28길 30 노량진1동주민센터,02-820-9759,37.512263,126.9420024
현광등&건전지 수거함,서울특별시 동작구 만양로 26,02-820-9759,37.5077227,126.9492564
현광등&건전지 수거함,서울특별시 동작구 노량진2동 227-5,02-820-9759,37.5075372,126.9417963
현광등&건전지 수거함,서울특별시 동작구 장승배기로19길 48 노량진2동 주민센터,02-820-9759,37.5085134,126.9373085
현광등&건전지 수거함,서울특별시 동작구 장승배기로 161 동작구청,02-820-9759,37.5124298,126.9397997
현광등&건전지 수거함,서울특별시 동작구 등용로4길 76 ,02-820-9759,37.5087753,126.934886
현광등&건전지 수거함,서울특별시 동작구 상도로 68길 32,02-820-9759,37.4923517,126.9553351
현광등&건전지 수거함,서울특별시 동작구 사당로2길 2-19 상현중학교,02-820-9759,37.4942095,126.9613067
현광등&건전지 수거함,서울특별시 동작구 상도동 408,02-820-9759,37.4934178,126.957297
현광등&건전지 수거함,서울특별시 동작구 상도동 411,02-820-9759,37.492976,126.9534978
현광등&건전지 수거함,서울특별시 동작구 사당로2길 2-32 상도현대아파트,02-820-9759,37.4940989,126.9593345
현광등&건전지 수거함,서울특별시 동작구 상도로 320 중앙하이츠빌,02-820-9759,37.4991652,126.9498321
현광등&건전지 수거함,서울특별시 동작구 양녕로 287 대우유로카우티,02-820-9759,37.5053416,126.9493916
현광등&건전지 수거함,서울특별시 동작구 상도로55길 47 삼성래미안2차아파트,02-820-9759,37.4979492,126.9583174
현광등&건전지 수거함,서울특별시 동작구 상도로53길 70 상도sh빌아파트,02-820-9759,37.5022216,126.954303
현광등&건전지 수거함,서울특별시 동작구 상도로53길 8 삼성래미안3차아파트,02-820-9759,37.4994881,126.9547449
현광등&건전지 수거함,서울특별시 동작구 상도로53길 9 상도1동주민센터,02-820-9759,37.4980427,126.953085
현광등&건전지 수거함,서울특별시 동작구 상도로41가길 3 상도종합사회복지관,02-820-9759,37.5025148,126.9496399
현광등&건전지 수거함,서울특별시 동작구 상도로47바길 40 ,02-820-9759,37.5035718,126.9539517
현광등&건전지 수거함,서울특별시 동작구 강남초등길15 강남초등학교,02-820-9759,37.5061982,126.9528065
현광등&건전지 수거함,서울특별시 동작구 강남초등길3,02-820-9759,37.5069427,126.9521277
현광등&건전지 수거함,서울특별시 동작구 상도로55길 25 삼환나우빌아파트,02-820-9759,37.4983205,126.9563347
현광등&건전지 수거함,서울특별시 동작구 상도로 346-1 상도엠코센트럴파크,02-820-9759,37.4973498,126.9496344
현광등&건전지 수거함,서울특별시 동작구 상도로 346-2 상도엠코타운애스톤파크,02-820-9759,37.4973498,126.9496344
현광등&건전지 수거함,서울특별시 동작구 양녕로 259 남산기전,02-820-9759,37.5035179,126.9478812
현광등&건전지 수거함,서울특별시 동작구 장승배기로10길 100 상도더샵2차아파트,02-820-9759,37.5026204,126.9434837
현광등&건전지 수거함,서울특별시 동작구 장승배기로10가길 25 장승중학교,02-820-9759,37.5033585,126.9407221
현광등&건전지 수거함,서울특별시 동작구 장승배기로11가길 11 상도파크자이 아파트,02-820-9759,37.505486,126.938074
현광등&건전지 수거함,서울특별시 동작구 만양로 26 건영아파트 102,02-820-9759,37.5077227,126.9492564
현광등&건전지 수거함,서울특별시 동작구 상도로211 상도2동 주민센터,02-820-9759,37.5054305,126.9423081
현광등&건전지 수거함,서울특별시 동작구 상도로30길 73 낙원경로당,02-820-9759,37.5039025,126.9448278
현광등&건전지 수거함,서울특별시 동작구 상도로15길 131,02-820-9759,37.5049015,126.9381724
현광등&건전지 수거함,서울특별시 동작구 상도2동 산4-4,02-820-9759,37.504021,126.9332514
현광등&건전지 수거함,서울특별시 동작구 장승배기로 26 아이파크아파트,02-820-9759,37.5006911,126.9426009
현광등&건전지 수거함,서울특별시 동작구 등용로 37 삼성래미안1차아파트,02-820-9759,37.5051714,126.9330224
현광등&건전지 수거함,서울특별시 동작구 장승배기로4길 9 상도더샵아파트,02-820-9759,37.5019956,126.9429851
현광등&건전지 수거함,서울특별시 동작구 상도로31길 19,02-820-9759,37.5059333,126.9439079
현광등&건전지 수거함,서울특별시 동작구 상도로34길 42,02-820-9759,37.5028916,126.9444394
현광등&건전지 수거함,서울특별시 동작구 상도로30길 40 두산위브2차아파트,02-820-9759,37.5042467,126.9432057
현광등&건전지 수거함,서울특별시 동작구 상도로207 효성해링턴아파트,02-820-9759,37.505331,126.9417528
현광등&건전지 수거함,서울특별시 동작구 장승배기로 14 신상도초등학교,02-820-9759,37.500229,126.9441688
현광등&건전지 수거함,서울특별시 동작구 상도로34나길 12 청원가든빌라,02-820-9759,37.5036808,126.9457522
현광등&건전지 수거함,서울특별시 동작구 상도로30길 39,02-820-9759,37.5045694,126.9432338
현광등&건전지 수거함,서울특별시 동작구 상도동 36-1,02-820-9759,37.5052677,126.9481801
현광등&건전지 수거함,서울특별시 동작구 국사봉1길221-10,02-820-9759,37.4932551,126.9362181
현광등&건전지 수거함,서울특별시 동작구 국사봉길111,02-820-9759,37.4953102,126.9322071
현광등&건전지 수거함,서울특별시 동작구 성대로2길11 상도3동주민센터,02-820-9759,37.49907,126.9313649
현광등&건전지 수거함,서울특별시 동작구 상도로107 쌍용스윗닷홈,02-820-9759,37.5024417,126.9310741
현광등&건전지 수거함,서울특별시 동작구 국사봉길178,02-820-9759,37.4936831,126.9341222
현광등&건전지 수거함,서울특별시 동작구 국사봉길175,02-820-9759,37.4935008,126.935181
현광등&건전지 수거함,서울특별시 동작구 양녕로23길 125,02-820-9759,37.4948681,126.9367369
현광등&건전지 수거함,서울특별시 동작구 양녕로26길 11 약수맨션,02-820-9759,37.4985472,126.944185
현광등&건전지 수거함,서울특별시 동작구 성대로29길 53,02-820-9759,37.5005603,126.9377645
현광등&건전지 수거함,서울특별시 동작구 양녕로27길 41 송학경로당 데이케어센터,02-820-9759,37.499098,126.9415583
현광등&건전지 수거함,서울특별시 동작구 양녕로30길 25 삼성스포렉스,02-820-9759,37.4990913,126.9454915
현광등&건전지 수거함,서울특별시 동작구 양녕로 177 현진빌라,02-820-9759,37.4970982,126.9427249
현광등&건전지 수거함,서울특별시 동작구 성대로12길 15,02-820-9759,37.4970839,126.9357499
현광등&건전지 수거함,서울특별시 동작구 성대로 92,02-820-9759,37.4975478,126.9356336
현광등&건전지 수거함,서울특별시 동작구 양녕로23길 32,02-820-9759,37.4960618,126.9410241
현광등&건전지 수거함,서울특별시 동작구 양녕로23길 43 동아아파트,02-820-9759,37.4962511,126.9399245
현광등&건전지 수거함,서울특별시 동작구 양녕로26나길 8 삼익아파트,02-820-9759,37.4972156,126.9444989
현광등&건전지 수거함,서울특별시 동작구 양녕로23길 9 경향렉스빌아파트,02-820-9759,37.4952353,126.9419052
현광등&건전지 수거함,서울특별시 동작구 상도4동 216-3,02-820-9759,37.496936,126.9435676
현광등&건전지 수거함,서울특별시 동작구 동작대로17길 28 사당1동주민센터,02-820-9759,37.4829704,126.9787375
현광등&건전지 수거함,서울특별시 동작구 동작대로13길 9 천주교 사당동성당,02-820-9759,37.4815424,126.9803711
현광등&건전지 수거함,서울특별시 동작구 사당로26길 130-6 삼성아파트,02-820-9759,37.4778312,126.977678
현광등&건전지 수거함,서울특별시 동작구 남부순환로269길 79,02-820-9759,37.47904,126.9750295
현광등&건전지 수거함,서울특별시 동작구 남부순환로259길 10,02-820-9759,37.4765569,126.9724562
현광등&건전지 수거함,서울특별시 동작구 사당로20길 119 르메이르아파트,02-820-9759,37.4784097,126.9737311
현광등&건전지 수거함,서울특별시 동작구 사당로20길 132 사당1동경로당,02-820-9759,37.4788487,126.973231
현광등&건전지 수거함,서울특별시 동작구 남부순환로257가길13,02-820-9759,37.477705,126.9740279
현광등&건전지 수거함,서울특별시 동작구 현충로 174 ,02-820-9759,37.5048872,126.9728236
현광등&건전지 수거함,서울특별시 동작구 동작대로39길 22 이수힐스테이트아파트,02-820-9759,37.4943623,126.9798994
현광등&건전지 수거함,서울특별시 동작구 동작대로29길 110 사당신동아아파트,02-820-9759,37.4896379,126.977959
현광등&건전지 수거함,서울특별시 동작구 동작대로29길 115,02-820-9759,37.4897954,126.9760224
현광등&건전지 수거함,서울특별시 동작구 동작대로29길 119 극동아파트,02-820-9759,37.4914809,126.9735548
현광등&건전지 수거함,서울특별시 동작구 동작대로29길 91 사당우성아파트2단지,02-820-9759,37.4875395,126.9773154
현광등&건전지 수거함,서울특별시 동작구 동작대로29길 52 사당2동주민센터,02-820-9759,37.4886832,126.9792494
현광등&건전지 수거함,서울특별시 동작구 사당동 1136,02-820-9759,37.4888372,126.9775337
현광등&건전지 수거함,서울특별시 동작구 사당로26길 130-6 삼성아파트,02-820-9759,37.4778312,126.977678
현광등&건전지 수거함,서울특별시 동작구 동작대로29길 195 대성유니드아파트,02-820-9759,37.4932888,126.9752984
현광등&건전지 수거함,서울특별시 동작구 동작대로29길 69 ,02-820-9759,37.4884033,126.9781039
현광등&건전지 수거함,서울특별시 동작구 동작대로29길 63-24 샘터도서관,02-820-9759,37.4883221,126.9775551
현광등&건전지 수거함,서울특별시 동작구 사당동 138-3,02-820-9759,37.4862754,126.9802327
현광등&건전지 수거함,서울특별시 동작구 동작대로39가길 5 금강KCC아파트,02-820-9759,37.4940715,126.9783882
현광등&건전지 수거함,서울특별시 동작구 동작대로35사길 2 세림아파트 주차장,02-820-9759,37.4924632,126.9793355
현광등&건전지 수거함,서울특별시 동작구 동작대로39가길 83 동작중학교,02-820-9759,37.4952631,126.9772321
현광등&건전지 수거함,서울특별시 동작구 동작대로 171 경문고등학교,02-820-9759,37.4925398,126.9815837
현광등&건전지 수거함,서울특별시 동작구 동작대로29길 214 동작초등학교,02-820-9759,37.4942206,126.9770792
현광등&건전지 수거함,서울특별시 동작구 사당로 13길 31 두산위브트레지움아파트,02-820-9759,37.4853746,126.971224
현광등&건전지 수거함,서울특별시 동작구 양녕로 170,02-820-9759,37.4959904,126.9431195
현광등&건전지 수거함,서울특별시 동작구 사당로23바길 9 동작삼성래미안아파트,02-820-9759,37.4891824,126.9704888
현광등&건전지 수거함,서울특별시 동작구 사당로9가길 82 경남아너스빌1차아파트,02-820-9759,37.4880439,126.967775
현광등&건전지 수거함,서울특별시 동작구 사당로 165 경남아너스빌 2차 아파트,02-820-9759,37.4872207,126.9676967
현광등&건전지 수거함,서울특별시 동작구 사당로9가길 55 대창센시티,02-820-9759,37.4869301,126.9682616
현광등&건전지 수거함,서울특별시 동작구 사당로27길 181 사당롯데캐슬,02-820-9759,37.4902566,126.9715505
현광등&건전지 수거함,서울특별시 동작구 사당로27길 130 이수역리가아파트,02-820-9759,37.4875595,126.9751922
현광등&건전지 수거함,서울특별시 동작구 사당로 17길 86 사당3동주민센터,02-820-9759,37.4866278,126.9720279
현광등&건전지 수거함,서울특별시 동작구 사당로 17길 8 대림프라자,02-820-9759,37.4860835,126.9731614
현광등&건전지 수거함,서울특별시 동작구 사당로17길 52 대림아파트,02-820-9759,37.4840232,126.9737233
현광등&건전지 수거함,서울특별시 동작구 사당로23길 57-14 남성초등학교,02-820-9759,37.4842393,126.9758609
현광등&건전지 수거함,서울특별시 동작구 사당로23길185 사당롯데캐슬,02-820-9759,37.4903581,126.9706841
현광등&건전지 수거함,서울특별시 동작구 사당로9가길 58 사당중학교,02-820-9759,37.487683,126.969028
현광등&건전지 수거함,서울특별시 동작구 사당로23길 112 래미안이수역로이파크,02-820-9759,37.486491,126.981876
현광등&건전지 수거함,서울특별시 동작구 사당로16아길 43,02-820-9759,37.4804303,126.9692317
현광등&건전지 수거함,서울특별시 동작구 남부순환로255길 21 삼익그린뷰아파트,02-820-9759,37.4772203,126.969485
현광등&건전지 수거함,서울특별시 동작구 사당로20나길 57,02-820-9759,37.4814253,126.9737034
현광등&건전지 수거함,서울특별시 동작구 사당로16길 96 사당휴먼시아아파트,02-820-9759,37.4790731,126.9703061
현광등&건전지 수거함,서울특별시 동작구 사당로16아길 6 사당4동 주민센터,02-820-9759,37.4809275,126.9715979
현광등&건전지 수거함,서울특별시 동작구 사당로16길 125,02-820-9759,37.478374,126.9706653
현광등&건전지 수거함,서울특별시 동작구 남부순환로 269길 166,02-820-9759,37.4789892,126.9724003
현광등&건전지 수거함,서울특별시 동작구 사당로2가길188 삼호그린아파트,02-820-9759,37.4860316,126.9653532
현광등&건전지 수거함,서울특별시 동작구 사당로2가길102 사당자이아파트,02-820-9759,37.4886996,126.9624793
현광등&건전지 수거함,서울특별시 동작구 사당로2가길139 사당로2가길139,02-820-9759,37.4882093,126.963903
현광등&건전지 수거함,서울특별시 동작구 사당로2가길173 남해오네뜨아파트,02-820-9759,37.4869332,126.9655008
현광등&건전지 수거함,서울특별시 동작구 사당로2길40 사당해그린아파트,02-820-9759,37.4919559,126.96334
현광등&건전지 수거함,서울특별시 동작구 솔밭로65,02-820-9759,37.4822758,126.9663559
현광등&건전지 수거함,서울특별시 동작구 사당동 190,02-820-9759,37.4894293,126.9637945
현광등&건전지 수거함,서울특별시 동작구 사당로2가길219 사당5동주민센터,02-820-9759,37.4856278,126.9669729
현광등&건전지 수거함,서울특별시 동작구 솔밭로 74-1 구립우리어린이집,02-820-9759,37.483017,126.967251
현광등&건전지 수거함,서울특별시 동작구 솔밭로57 레디앙스아파트,02-820-9759,37.4817116,126.966112
현광등&건전지 수거함,서울특별시 동작구 사당로16다길 57 제일아파트,02-820-9759,37.4829751,126.9695654
현광등&건전지 수거함,서울특별시 동작구 등용로8길 5 영등포중학교,02-820-9759,37.5083322,126.9337092
현광등&건전지 수거함,서울특별시 동작구 등용로4길 81-22 영등포고등학교,02-820-9759,37.5084982,126.933913
현광등&건전지 수거함,서울특별시 동작구 대방동 339-1,02-820-9759,37.5129129,126.9289136
현광등&건전지 수거함,서울특별시 동작구 알마타길 16 신길초등학교,02-820-9759,37.5102562,126.9265808
현광등&건전지 수거함,서울특별시 동작구 알마타길 6 신동아파밀리에 하늘마루아파트,02-820-9759,37.5104296,126.9252263
현광등&건전지 수거함,서울특별시 동작구 대방동15길 29 강남중학교,02-820-9759,37.5022844,126.9223505
현광등&건전지 수거함,서울특별시 동작구 대방동1길 22 대림초등학교,02-820-9759,37.5005994,126.9253563
현광등&건전지 수거함,서울특별시 동작구 등용로 123 대방할인마트,02-820-9759,37.5122033,126.9317414
현광등&건전지 수거함,서울특별시 동작구 등용로14길 34 신한토탈아파트,02-820-9759,37.5119573,126.9331699
현광등&건전지 수거함,서울특별시 동작구 등용로14길 40,02-820-9759,37.5117266,126.9336327
현광등&건전지 수거함,서울특별시 동작구 등용로8길 3 영화초등학교,02-820-9759,37.5083322,126.9337092
현광등&건전지 수거함,서울특별시 동작구 여의대방로44길 9 성원아파트,02-820-9759,37.5093742,126.9257818
현광등&건전지 수거함,서울특별시 동작구 여의대방로44길 10,02-820-9759,37.5071867,126.9246398
현광등&건전지 수거함,서울특별시 동작구 여의대방로44길 20 대방동주민센터,02-820-9759,37.5081244,126.9263096
현광등&건전지 수거함,서울특별시 동작구 노량진로 40,02-820-9759,37.5126967,126.9308125
현광등&건전지 수거함,서울특별시 동작구 대방동 503,02-820-9759,37.5095787,126.929865
현광등&건전지 수거함,서울특별시 동작구 여의대방로62길 15 한국개나리아파트,02-820-9759,37.5141514,126.9286703
현광등&건전지 수거함,서울특별시 동작구 여의대방로62길 23 우정아파트,02-820-9759,37.5140949,126.9295856
현광등&건전지 수거함,서울특별시 동작구 알마타길 58 대방2차 현대아파트,02-820-9759,37.510763,126.9311423
현광등&건전지 수거함,서울특별시 동작구 대방동 507,02-820-9759,37.5119599,126.9311307
현광등&건전지 수거함,서울특별시 동작구 알마타길 37 대방1차 이편한아파트,02-820-9759,37.5120199,126.9289027
현광등&건전지 수거함,서울특별시 동작구 여의대방로24다길 40 코오롱아파트,02-820-9759,37.4984878,126.9230343
